"GeneID","BCK_eIF4E_KD_DSG_2020.csv~1","BCK_eIF4E_KD_DSG_2023.xlsx~1","BCK_eIF4E_KD_DSG_2023.xlsx~2","BCK_eIF4E_KD_DSG_2023.xlsx~3","BCK_eIF4E_RIP_2016.csv~1","BCK_eIF4E_RIP_2025.csv~1","BCK_Ezr_RIP_2025.csv~1","JC list_4E interaction proteins.csv~1","JCM_NCBP2_OE_DEG_2024.csv~1","JCM_NCBP2_OE_rMATS_2024.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.246","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.247","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.536",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.537",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.538",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.539",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.540",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.842",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2885",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2886",NA
"ENSG00000151687",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.536","BCK_eIF4E_KD_DSG_2023.xlsx~2.248","BCK_eIF4E_KD_DSG_2023.xlsx~3.541",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2887",NA
"ENSG00000151746",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.537","BCK_eIF4E_KD_DSG_2023.xlsx~2.250",NA,"BCK_eIF4E_RIP_2016.csv~1.2470",NA,NA,NA,NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.313"
"ENSG00000151914",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.538",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2895",NA
"ENSG00000152256",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.539",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.546",NA,NA,NA,NA,NA,NA,NA
"ENSG00000152457",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.540",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.548",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.853",NA
"ENSG00000152457",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.540",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.548",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2904",NA
"ENSG00000152457",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.540",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.548",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2905",NA
"ENSG00000152457",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.540",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.548",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2906",NA
"ENSG00000153237",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.541",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000153237",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.542",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000153827",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.543",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.679",NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.121",NA
"ENSG00000153827",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.543",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.679",NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.862",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.544",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2924",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.544",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2925",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.544",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2926",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.544",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2927",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.545",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2924",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.545",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2925",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.545",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2926",NA
"ENSG00000154114",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.545",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.101",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2927",NA
"ENSG00000154237",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.546","BCK_eIF4E_KD_DSG_2023.xlsx~2.257","BCK_eIF4E_KD_DSG_2023.xlsx~3.553","BCK_eIF4E_RIP_2016.csv~1.2759","BCK_eIF4E_RIP_2025.csv~1.681","BCK_Ezr_RIP_2025.csv~1.185",NA,NA,NA,NA
"ENSG00000154237",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.546","BCK_eIF4E_KD_DSG_2023.xlsx~2.257","BCK_eIF4E_KD_DSG_2023.xlsx~3.554","BCK_eIF4E_RIP_2016.csv~1.2759","BCK_eIF4E_RIP_2025.csv~1.681","BCK_Ezr_RIP_2025.csv~1.185",NA,NA,NA,NA
"ENSG00000154358",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.547",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.557",NA,NA,NA,NA,NA,NA,NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.548",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.124",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.548",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.865",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.548",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2943",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.548",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2944",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.549",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.124",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.549",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.865",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.549",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2943",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.549",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2944",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.550",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.124",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.550",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.865",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.550",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2943",NA
"ENSG00000154556",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.550",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2944",NA
"ENSG00000154864",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~1.551",NA,NA,NA,NA,NA,NA,NA,NA,NA
